Date,CHNMAINLANDEPU_cleaned,Consumer Price Index_cleaned,DGS10_cleaned,Effective Funds Rate DFF_cleaned,GDP growth_cleaned,Historical Gold Prices_cleaned,M2SL_cleaned,MICH_cleaned,SP500_Historical_Prices_cleaned,T10Y2Y_cleaned,UMCSENT_cleaned,Unemployment Rate_cleaned,United States uncertainty index_cleaned,US Dollar Index (DXY)_cleaned
2004-09-10,34.60433438,0.3171247357294016,4.19,1.48,6.5,0.6772009029345272,0.5498684752638372,2.8,0.4953628496854767,1.69,94.2,5.4,64.71,88.389999
2004-09-13,34.60433438,0.3171247357294016,4.16,1.51,6.5,-0.5231689088191271,0.5498684752638372,2.8,0.1690424825133263,1.66,94.2,5.4,46.45,88.550003
2004-09-14,34.60433438,0.3171247357294016,4.15,1.4,6.5,1.5026296018031626,0.5498684752638372,2.8,0.2229494844089963,1.68,94.2,5.4,81.19,88.459999
2004-09-15,34.60433438,0.3171247357294016,4.18,1.57,6.5,-0.1973846533432022,0.5498684752638372,2.8,-0.7054639376351202,1.67,94.2,5.4,91.91,89.150002
2004-09-16,34.60433438,0.3171247357294016,4.08,1.61,6.5,-0.2719406674907332,0.5498684752638372,2.8,0.2793724302198042,1.64,94.2,5.4,49.03,88.790001
2004-09-17,34.60433438,0.3171247357294016,4.14,1.58,6.5,0.5701536936043583,0.5498684752638372,2.8,0.4494925525700965,1.61,94.2,5.4,69.1,88.910004
2004-09-20,34.60433438,0.3171247357294016,4.07,1.64,6.5,-0.3450825733300466,0.5498684752638372,2.8,-0.5626775403398288,1.61,94.2,5.4,64.53,88.989998
2004-09-21,34.60433438,0.3171247357294016,4.05,1.7,6.5,1.0388325500865658,0.5498684752638372,2.8,0.6326945255019423,1.56,94.2,5.4,65.32,88.129997
2004-09-22,34.60433438,0.3171247357294016,4.0,1.78,6.5,-0.7588739290085744,0.5498684752638372,2.8,-1.3937828348372427,1.5,94.2,5.4,30.88,88.510002
2004-09-23,34.60433438,0.3171247357294016,4.02,1.8,6.5,1.5046867291564014,0.5498684752638372,2.8,-0.4669773490937112,1.45,94.2,5.4,27.9,88.440002
2004-09-24,34.60433438,0.3171247357294016,4.04,1.76,6.5,-0.8748481166464206,0.5498684752638372,2.8,0.1578909400491213,1.42,94.2,5.4,82.95,88.400002
2004-09-27,34.60433438,0.3171247357294016,4.01,1.76,6.5,0.3187055650894832,0.5498684752638372,2.8,-0.5936317939006286,1.42,94.2,5.4,128.3,88.290001
2004-09-28,34.60433438,0.3171247357294016,4.02,1.72,6.5,0.6109481915933523,0.5498684752638372,2.8,0.5926525071360267,1.47,94.2,5.4,60.91,88.110001
2004-09-29,34.60433438,0.3171247357294016,4.1,1.76,6.5,0.3157639057566275,0.5498684752638372,2.8,0.4270030434551097,1.49,94.2,5.4,67.74,88.099998
2004-09-30,34.60433438,0.3171247357294016,4.14,1.94,6.5,0.6537530266343738,0.5498684752638372,2.8,-0.0197428026370127,1.51,94.2,5.4,37.0,87.360001
2004-10-01,61.89868006,0.5268703898840821,4.21,1.86,7.4,0.5773394274717347,0.4412714922856331,3.1,1.5180646173832857,1.58,91.7,5.5,71.57,87.629997
2004-10-04,61.89868006,0.5268703898840821,4.19,1.77,7.4,-1.3154747668022049,0.4412714922856331,3.1,0.3243520941504707,1.54,91.7,5.5,82.32,88.379997
2004-10-05,61.89868006,0.5268703898840821,4.18,1.73,7.4,0.6786233640329487,0.4412714922856331,3.1,-0.0607894368110817,1.53,91.7,5.5,59.35,88.169998
2004-10-06,61.89868006,0.5268703898840821,4.23,1.74,7.4,0.7462686567164312,0.4412714922856331,3.1,0.667272097322269,1.53,91.7,5.5,33.31,88.480003
2004-10-07,61.89868006,0.5268703898840821,4.26,1.76,7.4,-0.0955794504181595,0.4412714922856331,3.1,-0.998207077330826,1.54,91.7,5.5,53.41,88.339996
2004-10-08,61.89868006,0.5268703898840821,4.15,1.71,7.4,0.8849557522123908,0.4412714922856331,3.1,-0.7526652440515536,1.54,91.7,5.5,124.11,87.449997
2004-10-11,61.89868006,0.5268703898840821,4.15,1.71,7.4,-0.0237079184447708,0.4412714922856331,3.1,0.2005097377001385,1.54,91.7,5.5,153.4,87.540001
2004-10-12,61.89868006,0.5268703898840821,4.12,1.78,7.4,-1.6599478302110504,0.4412714922856331,3.1,-0.2267939767254478,1.56,91.7,5.5,87.77,88.019997
2004-10-13,61.89868006,0.5268703898840821,4.09,1.73,7.4,-0.8198697853870174,0.4412714922856331,3.1,-0.7300454303445503,1.56,91.7,5.5,105.88,87.879997
2004-10-14,61.89868006,0.5268703898840821,4.03,1.77,7.4,0.9968392900559176,0.4412714922856331,3.1,-0.9302729874237968,1.55,91.7,5.5,68.31,87.550003
2004-10-15,61.89868006,0.5268703898840821,4.07,1.79,7.4,1.2036591237361671,0.4412714922856331,3.1,0.4450246023744775,1.54,91.7,5.5,65.62,87.089996
2004-10-18,61.89868006,0.5268703898840821,4.07,1.73,7.4,-0.3092293054233974,0.4412714922856331,3.1,0.5251821526630174,1.52,91.7,5.5,103.07,87.019997
2004-10-19,61.89868006,0.5268703898840821,4.07,1.72,7.4,0.0715819613457346,0.4412714922856331,3.1,-0.9685677881300704,1.5,91.7,5.5,79.13,86.839996
2004-10-20,61.89868006,0.5268703898840821,4.01,1.74,7.4,1.0014306151645336,0.4412714922856331,3.1,0.0389813292378748,1.48,91.7,5.5,36.91,86.349998
2004-10-21,61.89868006,0.5268703898840821,4.01,1.76,7.4,-0.2596789423984891,0.4412714922856331,3.1,0.256415559777956,1.44,91.7,5.5,44.07,86.019997
2004-10-22,61.89868006,0.5268703898840821,4.0,1.72,7.4,0.071005917159761,0.4412714922856331,3.1,-0.971540646086,1.45,91.7,5.5,66.65,85.870003
2004-10-25,61.89868006,0.5268703898840821,3.99,1.76,7.4,1.513718070009462,0.4412714922856331,3.1,-0.0857814275856627,1.45,91.7,5.5,58.43,84.970001
2004-10-26,61.89868006,0.5268703898840821,4.01,1.72,7.4,-0.3960857409133211,0.4412714922856331,3.1,1.487935354919312,1.47,91.7,5.5,78.75,85.209999
2004-10-27,61.89868006,0.5268703898840821,4.11,1.77,7.4,0.1871345029239801,0.4412714922856331,3.1,1.2879297837223191,1.48,91.7,5.5,177.79,85.440002
2004-10-28,61.89868006,0.5268703898840821,4.09,1.79,7.4,-0.9572729395283752,0.4412714922856331,3.1,0.1812615023933039,1.5,91.7,5.5,113.5,85.279999
2004-10-29,61.89868006,0.5268703898840821,4.05,1.79,7.4,0.3300330033003451,0.4412714922856331,3.1,0.2448032630618435,1.49,91.7,5.5,54.06,84.910004
2004-11-01,48.65249522,0.4716981132075304,4.11,1.83,7.4,0.7753759398496207,0.4157971537507965,2.8,0.0274339592236216,1.5,92.8,5.4,97.99,85.199997
2004-11-02,48.65249522,0.4716981132075304,4.1,1.74,7.4,-1.095826532991373,0.4157971537507965,2.8,0.0044271017233477,1.5,92.8,5.4,127.22,85.470001
2004-11-03,48.65249522,0.4716981132075304,4.09,1.73,7.4,-0.1650165016501614,0.4157971537507965,2.8,1.1180204432347685,1.49,92.8,5.4,161.08,84.699997
2004-11-04,48.65249522,0.4716981132075304,4.1,1.77,7.4,1.6528925619834656,0.4157971537507965,2.8,1.6156484921560743,1.47,92.8,5.4,249.87,84.540001
2004-11-05,48.65249522,0.4716981132075304,4.21,1.76,7.4,0.116144018583042,0.4157971537507965,2.8,0.3873733357810272,1.41,92.8,5.4,59.0,84.010002
2004-11-08,48.65249522,0.4716981132075304,4.22,1.8,7.4,0.208816705336412,0.4157971537507965,2.8,-0.1097635206392833,1.42,92.8,5.4,74.18,84.089996
2004-11-09,48.65249522,0.4716981132075304,4.22,1.79,7.4,0.4167631396156501,0.4157971537507965,2.8,-0.0695394915883551,1.42,92.8,5.4,54.61,84.290001
2004-11-10,48.65249522,0.4716981132075304,4.25,1.92,7.4,-0.0691722388748039,0.4157971537507965,2.8,-0.1005018485985331,1.43,92.8,5.4,42.43,84.43
2004-11-11,48.65249522,0.4716981132075304,4.25,1.92,7.4,0.092293493308726,0.4157971537507965,2.8,0.9089220987346992,1.43,92.8,5.4,78.63,84.370003
2004-11-12,48.65249522,0.4716981132075304,4.2,2.02,7.4,0.5301982480405698,0.4157971537507965,2.8,0.9109710991654252,1.34,92.8,5.4,27.22,83.690002
2004-11-15,48.65249522,0.4716981132075304,4.2,2.06,7.4,0.3439578078422434,0.4157971537507965,2.8,-0.0303998022414986,1.31,92.8,5.4,65.69,84.0
2004-11-16,48.65249522,0.4716981132075304,4.21,1.98,7.4,0.4113345521023603,0.4157971537507965,2.8,-0.7078842439273703,1.3,92.8,5.4,69.35,83.800003
2004-11-17,48.65249522,0.4716981132075304,4.14,1.99,7.4,0.933090578060991,0.4157971537507965,2.8,0.5538302917098559,1.29,92.8,5.4,39.74,83.290001
2004-11-18,48.65249522,0.4716981132075304,4.12,1.99,7.4,-0.3382187147688786,0.4157971537507965,2.8,0.136225823789271,1.26,92.8,5.4,32.37,83.690002
2004-11-19,48.65249522,0.4716981132075304,4.2,1.99,7.4,0.8144796380090469,0.4157971537507965,2.8,-1.1161406330803092,1.25,92.8,5.4,103.83,83.309998
2004-11-22,48.65249522,0.4716981132075304,4.18,2.01,7.4,0.4937163375224429,0.4157971537507965,2.8,0.5895743643366202,1.23,92.8,5.4,55.51,83.190002
2004-11-23,48.65249522,0.4716981132075304,4.19,2.0,7.4,0.0893255917820301,0.4157971537507965,2.8,-0.0254874817890993,1.21,92.8,5.4,38.16,82.970001
2004-11-24,48.65249522,0.4716981132075304,4.2,2.02,7.4,0.0892458723784184,0.4157971537507965,2.8,0.4095424235170286,1.19,92.8,5.4,40.0,82.410004
2004-11-25,48.65249522,0.4716981132075304,4.2,2.02,7.4,0.5795809184128364,0.4157971537507965,2.8,0.0,1.19,92.8,5.4,33.74,82.18
2004-11-26,48.65249522,0.4716981132075304,4.24,2.01,7.4,-0.0443262411347511,0.4157971537507965,2.8,0.0753126388676861,1.21,92.8,5.4,36.99,81.779999
2004-11-29,48.65249522,0.4716981132075304,4.34,2.03,7.4,0.066518847006658,0.4157971537507965,2.8,-0.3449945495939466,1.27,92.8,5.4,32.12,81.93
2004-11-30,48.65249522,0.4716981132075304,4.36,2.02,7.4,0.4653224019499191,0.4157971537507965,2.8,-0.403030809919791,1.34,92.8,5.4,43.85,81.82
2004-12-01,73.23189522,0.0,4.38,2.04,7.4,-0.110277900308775,0.2890715334854299,3.0,1.4951227301604586,1.37,97.1,5.4,25.39,81.559998
2004-12-02,73.23189522,0.0,4.4,2.0,7.4,0.2870390814749379,0.2890715334854299,3.0,-0.0872977384660189,1.36,97.1,5.4,39.64,81.949997
2004-12-03,73.23189522,0.0,4.27,1.98,7.4,-1.2109202994275647,0.2890715334854299,3.0,0.0705760521569454,1.33,97.1,5.4,39.87,80.980003
2004-12-06,73.23189522,0.0,4.24,2.04,7.4,0.9806106529975488,0.2890715334854299,3.0,-0.0772386738559283,1.31,97.1,5.4,135.68,81.279999
2004-12-07,73.23189522,0.0,4.23,1.99,7.4,-0.2869123813727725,0.2890715334854299,3.0,-1.1073349053507653,1.28,97.1,5.4,21.12,81.239998
2004-12-08,73.23189522,0.0,4.14,2.01,7.4,-3.297919433377605,0.2890715334854299,3.0,0.4876611048293622,1.23,97.1,5.4,49.15,81.900002
2004-12-09,73.23189522,0.0,4.19,2.05,7.4,0.0457770656900891,0.2890715334854299,3.0,0.5436148935247909,1.26,97.1,5.4,38.92,82.029999
2004-12-10,73.23189522,0.0,4.16,2.09,7.4,-0.7092198581560294,0.2890715334854299,3.0,-0.1042674518648367,1.21,97.1,5.4,30.91,82.550003
2004-12-13,73.23189522,0.0,4.16,2.18,7.4,0.2534562211981672,0.2890715334854299,3.0,0.8989944201125866,1.18,97.1,5.4,63.23,82.099998
2004-12-14,73.23189522,0.0,4.14,2.24,7.4,0.4596644449551768,0.2890715334854299,3.0,0.3920938833781973,1.15,97.1,5.4,34.51,82.32
2004-12-15,73.23189522,0.0,4.09,2.31,7.4,0.4346831388698291,0.2890715334854299,3.0,0.194449451612777,1.12,97.1,5.4,28.33,81.629997
2004-12-16,73.23189522,0.0,4.19,2.26,7.4,0.1138952164009055,0.2890715334854299,3.0,-0.208175183841508,1.18,97.1,5.4,46.76,82.5
2004-12-17,73.23189522,0.0,4.21,2.23,7.4,-0.1365187713310622,0.2890715334854299,3.0,-0.7488310484568106,1.18,97.1,5.4,20.78,82.160004
2004-12-20,73.23189522,0.0,4.21,2.26,7.4,0.8202323991797655,0.2890715334854299,3.0,0.0376882649966381,1.15,97.1,5.4,47.87,81.669998
2004-12-21,73.23189522,0.0,4.18,2.24,7.4,-0.3389830508474523,0.2890715334854299,3.0,0.904024319851282,1.13,97.1,5.4,25.97,81.940002
2004-12-22,73.23189522,0.0,4.21,2.25,7.4,0.0,0.2890715334854299,3.0,0.341780686388704,1.17,97.1,5.4,17.01,81.93
2004-12-23,73.23189522,0.0,4.23,2.34,7.4,0.0226757369614638,0.2890715334854299,3.0,0.0463022907826182,1.21,97.1,5.4,35.63,81.339996
2004-12-24,73.23189522,0.0,4.23,2.27,7.4,0.0,0.2890715334854299,3.0,0.0,1.21,97.1,5.4,25.02,81.220001
2004-12-27,73.23189522,0.0,4.3,2.24,7.4,0.0,0.2890715334854299,3.0,-0.4305290271688244,1.23,97.1,5.4,21.99,80.720001
2004-12-28,73.23189522,0.0,4.31,2.24,7.4,0.0,0.2890715334854299,3.0,0.7153997612125984,1.23,97.1,5.4,27.89,80.720001
2004-12-29,73.23189522,0.0,4.33,2.23,7.4,-0.181364769893455,0.2890715334854299,3.0,-0.0074235614586415,1.21,97.1,5.4,37.25,80.970001
2004-12-30,73.23189522,0.0,4.27,2.24,7.4,-1.0674540086304751,0.2890715334854299,3.0,0.0082490139913238,1.17,97.1,5.4,9.91,80.529999
2004-12-31,73.23189522,0.0,4.24,1.97,7.4,0.0,0.2890715334854299,3.0,-0.1343170711736618,1.16,97.1,5.4,24.36,80.849998
2005-01-03,48.80532803,-0.0521648408972286,4.23,2.31,7.9,0.0,0.0965987878410068,2.9,-0.811942003912347,1.13,95.5,5.3,129.35,81.300003
2005-01-04,48.80532803,-0.0521648408972286,4.29,2.25,7.9,-1.7906336088154284,0.0965987878410068,2.9,-1.16713594265474,1.09,95.5,5.3,50.49,82.57
2005-01-05,48.80532803,-0.0521648408972286,4.29,2.25,7.9,-0.4207573632538541,0.0965987878410068,2.9,-0.3627842613197485,1.07,95.5,5.3,31.08,82.540001
2005-01-06,48.80532803,-0.0521648408972286,4.29,2.25,7.9,-0.3755868544600971,0.0965987878410068,2.9,0.3505858083953761,1.11,95.5,5.3,30.67,83.150002
2005-01-07,48.80532803,-0.0521648408972286,4.29,2.24,7.9,-0.5183788878416529,0.0965987878410068,2.9,-0.1431170580797114,1.09,95.5,5.3,17.36,83.610001
2005-01-10,48.80532803,-0.0521648408972286,4.29,2.26,7.9,-0.5210800568450913,0.0965987878410068,2.9,0.3422772738181034,1.06,95.5,5.3,57.12,83.290001
2005-01-11,48.80532803,-0.0521648408972286,4.26,2.24,7.9,0.3333333333333188,0.0965987878410068,2.9,-0.6099567120878002,1.02,95.5,5.3,55.96,83.019997
2005-01-12,48.80532803,-0.0521648408972286,4.25,2.25,7.9,1.233981964878983,0.0965987878410068,2.9,0.3981403880320977,1.03,95.5,5.3,46.54,82.139999
2005-01-13,48.80532803,-0.0521648408972286,4.2,2.29,7.9,-0.7032348804500654,0.0965987878410068,2.9,-0.8630125807352784,0.99,95.5,5.3,61.48,82.510002
2005-01-14,48.80532803,-0.0521648408972286,4.23,2.29,7.9,-0.2596789423984891,0.0965987878410068,2.9,0.600455955884871,0.99,95.5,5.3,62.75,83.059998
2005-01-17,48.80532803,-0.0521648408972286,4.23,2.29,7.9,-0.0473372781065073,0.0965987878410068,2.9,0.0,0.99,95.5,5.3,20.65,83.059998
2005-01-18,48.80532803,-0.0521648408972286,4.21,2.31,7.9,-0.1183992422448487,0.0965987878410068,2.9,0.9674771847279606,0.95,95.5,5.3,36.31,83.360001
2005-01-19,48.80532803,-0.0521648408972286,4.2,2.19,7.9,0.7586533902323334,0.0965987878410068,2.9,-0.9490104994474112,0.94,95.5,5.3,95.79,83.599998
2005-01-20,48.80532803,-0.0521648408972286,4.17,2.25,7.9,-0.4941176470588337,0.0965987878410068,2.9,-0.7782996095930472,0.96,95.5,5.3,56.06,83.839996
2005-01-21,48.80532803,-0.0521648408972286,4.16,2.26,7.9,0.0945850082761934,0.0965987878410068,2.9,-0.6414815973357024,1.0,95.5,5.3,40.99,83.260002
2005-01-24,48.80532803,-0.0521648408972286,4.14,2.26,7.9,0.968580203165592,0.0965987878410068,2.9,-0.3527785741917366,0.94,95.5,5.3,83.89,83.239998
2005-01-25,48.80532803,-0.0521648408972286,4.2,2.29,7.9,-0.6785212915301764,0.0965987878410068,2.9,0.4004325825724963,0.97,95.5,5.3,61.68,83.989998
2005-01-26,48.80532803,-0.0521648408972286,4.21,2.33,7.9,0.3062426383981131,0.0965987878410068,2.9,0.4844114603439475,0.94,95.5,5.3,91.84,83.300003
2005-01-27,48.80532803,-0.0521648408972286,4.22,2.39,7.9,-0.3053076561766121,0.0965987878410068,2.9,0.0408921581358967,0.94,95.5,5.3,19.36,83.43
2005-01-28,48.80532803,-0.0521648408972286,4.16,2.48,7.9,0.5418138987043575,0.0965987878410068,2.9,-0.2715987692261667,0.91,95.5,5.3,26.0,83.480003
2005-01-31,48.80532803,-0.0521648408972286,4.14,2.5,7.9,-1.0777881911902545,0.0965987878410068,2.9,0.8460280617075266,0.85,95.5,5.3,83.61,83.599998
2005-02-01,39.65326665,0.4175365344467607,4.15,2.4,7.9,-0.3079109426811999,0.1291929333022023,2.9,0.6890900906523889,0.86,94.1,5.4,48.02,83.449997
2005-02-02,39.65326665,0.4175365344467607,4.15,2.29,7.9,0.166310287479221,0.1291929333022023,2.9,0.3177968167360712,0.83,94.1,5.4,14.18,83.519997
2005-02-03,39.65326665,0.4175365344467607,4.18,2.49,7.9,-1.2096774193548487,0.1291929333022023,2.9,-0.2765634073250145,0.84,94.1,5.4,108.56,83.970001
2005-02-04,39.65326665,0.4175365344467607,4.09,2.51,7.9,-0.1440576230492207,0.1291929333022023,2.9,1.104304976651127,0.8,94.1,5.4,67.62,84.389999
2005-02-07,39.65326665,0.4175365344467607,4.07,2.5,7.9,-0.3606636210627512,0.1291929333022023,2.9,-0.1088965829486143,0.76,94.1,5.4,94.84,85.040001
2005-02-08,39.65326665,0.4175365344467607,4.05,2.48,7.9,-0.7963320463320378,0.1291929333022023,2.9,0.0482706569868041,0.72,94.1,5.4,127.22,85.099998
2005-02-09,39.65326665,0.4175365344467607,4.0,2.5,7.9,0.0243249817562629,0.1291929333022023,2.9,-0.857527919407397,0.76,94.1,5.4,39.83,85.019997
2005-02-10,39.65326665,0.4175365344467607,4.07,2.51,7.9,1.045719844357973,0.1291929333022023,2.9,0.421146114680293,0.78,94.1,5.4,57.51,84.540001
2005-02-11,39.65326665,0.4175365344467607,4.1,2.5,7.9,0.818291215403133,0.1291929333022023,2.9,0.692562217096504,0.76,94.1,5.4,29.91,84.57
2005-02-14,39.65326665,0.4175365344467607,4.08,2.51,7.9,1.2652184292193835,0.1291929333022023,2.9,0.0696893542092791,0.7,94.1,5.4,41.5,83.959999
2005-02-15,39.65326665,0.4175365344467607,4.1,2.53,7.9,0.0471475719000524,0.1291929333022023,2.9,0.3299766544856863,0.73,94.1,5.4,54.92,83.589996
2005-02-16,39.65326665,0.4175365344467607,4.16,2.48,7.9,-0.3063147973609736,0.1291929333022023,2.9,0.0181775942892148,0.75,94.1,5.4,51.12,83.669998
2005-02-17,39.65326665,0.4175365344467607,4.19,2.5,7.9,0.7563223824154974,0.1291929333022023,2.9,-0.7923365410653749,0.81,94.1,5.4,43.19,83.470001
2005-02-18,39.65326665,0.4175365344467607,4.27,2.51,7.9,0.1876612714051262,0.1291929333022023,2.9,0.0699534307984528,0.82,94.1,5.4,60.19,83.489998
2005-02-21,39.65326665,0.4175365344467607,4.27,2.51,7.9,0.0234137204401685,0.1291929333022023,2.9,0.0,0.82,94.1,5.4,211.46,83.550003
2005-02-22,39.65326665,0.4175365344467607,4.29,2.57,7.9,1.334269662921339,0.1291929333022023,2.9,-1.4505723363565035,0.83,94.1,5.4,37.84,82.410004
2005-02-23,39.65326665,0.4175365344467607,4.27,2.53,7.9,-0.06930006930006,0.1291929333022023,2.9,0.5607362566527829,0.81,94.1,5.4,32.32,82.68
2005-02-24,39.65326665,0.4175365344467607,4.29,2.55,7.9,0.277392510402219,0.1291929333022023,2.9,0.7893770539395328,0.77,94.1,5.4,43.56,82.879997
2005-02-25,39.65326665,0.4175365344467607,4.27,2.54,7.9,0.1152604887044717,0.1291929333022023,2.9,0.9306819196589712,0.73,94.1,5.4,36.99,82.660004
2005-02-28,39.65326665,0.4175365344467607,4.36,2.52,7.9,0.2763067004374786,0.1291929333022023,2.9,-0.6414241365205964,0.77,94.1,5.4,43.62,82.510002
2005-03-01,41.16379089,0.3638253638253541,4.38,2.39,7.9,-0.4592422502870286,0.1414625046635809,3.2,0.565807471908153,0.79,92.6,5.2,35.19,82.769997
2005-03-02,41.16379089,0.3638253638253541,4.38,2.48,7.9,-0.3921568627450966,0.1414625046635809,3.2,-0.0272699428853995,0.81,92.6,5.2,51.54,83.080002
2005-03-03,41.16379089,0.3638253638253541,4.39,2.51,7.9,-0.3705419175544233,0.1414625046635809,3.2,0.0322304858026978,0.8,92.6,5.2,43.02,83.279999
2005-03-04,41.16379089,0.3638253638253541,4.32,2.5,7.9,0.7670850767085069,0.1414625046635809,3.2,0.9624381187494756,0.75,92.6,5.2,64.3,82.540001
2005-03-07,41.16379089,0.3638253638253541,4.31,2.51,7.9,-0.1153402537485637,0.1414625046635809,3.2,0.2610270259310043,0.7,92.6,5.2,41.82,82.790001
2005-03-08,41.16379089,0.3638253638253541,4.38,2.49,7.9,0.9930715935334788,0.1414625046635809,3.2,-0.4798789368921641,0.76,92.6,5.2,19.42,81.980003
2005-03-09,41.16379089,0.3638253638253541,4.52,2.5,7.9,0.5030871255431002,0.1414625046635809,3.2,-1.018512206380029,0.86,92.6,5.2,22.32,81.629997
2005-03-10,41.16379089,0.3638253638253541,4.48,2.52,7.9,0.3185437997724527,0.1414625046635809,3.2,0.1855817446625884,0.8,92.6,5.2,52.02,81.57
2005-03-11,41.16379089,0.3638253638253541,4.56,2.51,7.9,0.6350646405080651,0.1414625046635809,3.2,-0.7583249076131948,0.83,92.6,5.2,42.27,81.419998
2005-03-14,41.16379089,0.3638253638253541,4.52,2.59,7.9,-0.3831417624520994,0.1414625046635809,3.2,0.562462523096463,0.77,92.6,5.2,59.53,81.970001
2005-03-15,41.16379089,0.3638253638253541,4.54,2.61,7.9,-0.2941176470588225,0.1414625046635809,3.2,-0.7523807317785902,0.79,92.6,5.2,32.23,82.120003
2005-03-16,41.16379089,0.3638253638253541,4.52,2.57,7.9,0.5218969820739661,0.1414625046635809,3.2,-0.8081864922510951,0.8,92.6,5.2,20.19,81.620003
2005-03-17,41.16379089,0.3638253638253541,4.47,2.68,7.9,-0.9932279909706464,0.1414625046635809,3.2,0.1801253078677511,0.77,92.6,5.2,95.67,81.839996
2005-03-18,41.16379089,0.3638253638253541,4.51,2.7,7.9,-0.3191974464204383,0.1414625046635809,3.2,-0.0470451888166412,0.79,92.6,5.2,91.76,82.129997
2005-03-21,41.16379089,0.3638253638253541,4.53,2.71,7.9,-1.0292772186642265,0.1414625046635809,3.2,-0.4934220146028734,0.81,92.6,5.2,54.92,82.879997
2005-03-22,41.16379089,0.3638253638253541,4.63,2.72,7.9,-0.1155535012710928,0.1414625046635809,3.2,-1.0196208806246054,0.77,92.6,5.2,47.82,83.360001
2005-03-23,41.16379089,0.3638253638253541,4.61,2.73,7.9,-1.388246182322994,0.1414625046635809,3.2,0.0699890234541422,0.77,92.6,5.2,36.55,84.0
2005-03-24,41.16379089,0.3638253638253541,4.6,2.75,7.9,-0.2346316283434957,0.1414625046635809,3.2,-0.0946658357422247,0.72,92.6,5.2,30.26,84.129997
2005-03-25,41.16379089,0.3638253638253541,4.6,2.8,7.9,0.0,0.1414625046635809,3.2,0.0,0.72,92.6,5.2,24.56,84.129997
2005-03-28,41.16379089,0.3638253638253541,4.64,2.79,7.9,0.0,0.1414625046635809,3.2,0.2441468682685466,0.74,92.6,5.2,84.33,84.620003
2005-03-29,41.16379089,0.3638253638253541,4.6,2.72,7.9,0.2116650987770585,0.1414625046635809,3.2,-0.7596181253847534,0.73,92.6,5.2,36.35,84.32
2005-03-30,41.16379089,0.3638253638253541,4.56,2.74,7.9,0.0938746773057941,0.1414625046635809,3.2,1.3772610206178593,0.7,92.6,5.2,61.75,84.290001
2005-03-31,41.16379089,0.3638253638253541,4.5,2.96,7.9,0.2344665885111396,0.1414625046635809,3.2,-0.0694143722881457,0.7,92.6,5.2,83.11,84.059998
2005-04-01,79.47127508,0.3107198342827466,4.46,2.83,5.0,-0.0701754385964981,0.2173271860786307,3.3,-0.6496685637735977,0.71,87.7,5.2,50.36,84.43
2005-04-04,79.47127508,0.3107198342827466,4.47,2.78,5.0,-0.77247191011236,0.2173271860786307,3.3,0.2728192077877223,0.73,87.7,5.2,58.42,84.779999
2005-04-05,79.47127508,0.3107198342827466,4.48,2.72,5.0,0.1651332861523968,0.2173271860786307,3.3,0.4480851914030248,0.73,87.7,5.2,58.22,84.660004
2005-04-06,79.47127508,0.3107198342827466,4.44,2.73,5.0,0.2826189354686814,0.2173271860786307,3.3,0.2268456316200096,0.74,87.7,5.2,70.34,84.68
2005-04-07,79.47127508,0.3107198342827466,4.49,2.76,5.0,0.5166744950681146,0.2173271860786307,3.3,0.5970988776071051,0.77,87.7,5.2,10.41,84.870003
2005-04-08,79.47127508,0.3107198342827466,4.5,2.75,5.0,-0.6542056074766434,0.2173271860786307,3.3,-0.8345000045604456,0.73,87.7,5.2,25.21,84.470001
2005-04-11,79.47127508,0.3107198342827466,4.45,2.78,5.0,0.8936970837253089,0.2173271860786307,3.3,0.000847423470951,0.7,87.7,5.2,55.52,84.160004
2005-04-12,79.47127508,0.3107198342827466,4.38,2.77,5.0,-0.3962703962703928,0.2173271860786307,3.3,0.5545202838389773,0.67,87.7,5.2,35.88,84.419998
2005-04-13,79.47127508,0.3107198342827466,4.38,2.76,5.0,0.0468055230517183,0.2173271860786307,3.3,-1.1761610584853477,0.72,87.7,5.2,47.86,84.419998
2005-04-14,79.47127508,0.3107198342827466,4.37,2.79,5.0,-0.9356725146198784,0.2173271860786307,3.3,-1.0001780423824047,0.77,87.7,5.2,41.14,85.0
2005-04-15,79.47127508,0.3107198342827466,4.27,2.82,5.0,0.2597402597402709,0.2173271860786307,3.3,-1.6720496445511768,0.73,87.7,5.2,42.5,84.559998
2005-04-18,79.47127508,0.3107198342827466,4.27,2.75,5.0,0.2826189354686814,0.2173271860786307,3.3,0.2940597369134767,0.72,87.7,5.2,65.62,84.0
2005-04-19,79.47127508,0.3107198342827466,4.21,2.74,5.0,0.3992484734617108,0.2173271860786307,3.3,0.593382863926073,0.71,87.7,5.2,191.44,83.760002
2005-04-20,79.47127508,0.3107198342827466,4.22,2.74,5.0,1.3333333333333195,0.2173271860786307,3.3,-1.32549392846395,0.7,87.7,5.2,120.0,83.519997
2005-04-21,79.47127508,0.3107198342827466,4.32,2.75,5.0,0.1846722068328699,0.2173271860786307,3.3,1.9736220810439464,0.67,87.7,5.2,40.81,83.699997
2005-04-22,79.47127508,0.3107198342827466,4.26,2.74,5.0,0.1382488479262811,0.2173271860786307,3.3,-0.6750253359446234,0.64,87.7,5.2,44.85,83.5
